#1					
double FirstFloor (8761,6) #Simulationszeit, T_air, P_heat, TWW [l/h], Strom [W], Luft [m³/h]					
1260000.00	21.00	1897.85	73.91	14438.93	4533.42
1263600.00	21.00	1987.42	73.91	16626.30	4533.42
1267200.00	21.00	2235.73	73.91	18389.80	4533.42
1270800.00	21.00	2287.09	73.91	21050.91	8081.31
1274400.00	21.00	2431.11	295.66	22692.01	8081.31
1278000.00	21.00	2442.09	295.66	22376.94	8081.31
1281600.00	21.00	2389.77	295.66	21857.86	8081.31
1285200.00	21.00	2457.66	295.66	19208.08	8081.31
1288800.00	21.00	2441.60	295.66	14289.32	8081.31
1292400.00	21.00	2610.84	73.91	9531.51	8081.31
1296000.00	21.00	2817.15	73.91	6528.12	4533.42
1299600.00	21.00	2809.27	73.91	4322.61	4533.42
1303200.00	21.00	2843.74	73.91	3114.46	4533.42
1306800.00	21.00	2887.57	73.91	2890.05	4533.42
1310400.00	21.00	2827.42	0.00	2833.38	4533.42
1314000.00	21.00	2900.43	0.00	2581.78	4533.42
1317600.00	21.00	3015.34	0.00	5528.50	4533.42
1321200.00	21.00	3016.84	0.00	6364.91	4533.42
1324800.00	21.00	2993.52	0.00	6766.12	4533.42
1328400.00	21.00	2930.88	0.00	10376.99	4533.42
1332000.00	21.00	2640.86	0.00	14561.33	4533.42
1335600.00	21.00	1965.59	73.91	15989.35	4533.42
1339200.00	21.00	1744.51	73.91	15665.22	4533.42
1342800.00	21.00	1669.60	73.91	16420.03	4533.42
1346400.00	21.00	1748.81	73.91	16175.22	4533.42
1350000.00	21.00	1581.97	73.91	16422.30	4533.42
1353600.00	21.00	1616.79	73.91	17804.99	4533.42
1357200.00	21.00	1571.34	73.91	20121.56	8081.31
1360800.00	21.00	1499.94	295.66	21143.85	8081.31
1364400.00	21.00	1474.65	295.66	20511.44	8081.31
1368000.00	21.00	1473.26	295.66	19892.63	8081.31
1371600.00	21.00	1288.98	295.66	17172.58	8081.31
1375200.00	21.00	1035.81	295.66	11444.61	8081.31
1378800.00	21.00	865.53	73.91	7709.07	8081.31
1382400.00	21.00	755.58	73.91	5999.97	4533.42
1386000.00	21.00	783.04	73.91	4447.28	4533.42
1389600.00	21.00	735.48	73.91	3384.19	4533.42
1393200.00	21.00	664.04	73.91	3007.92	4533.42
1396800.00	21.00	684.19	0.00	2951.25	4533.42
1400400.00	21.00	715.32	0.00	2708.72	4533.42
1404000.00	21.00	782.94	0.00	4551.55	4533.42
1407600.00	21.00	865.41	0.00	4877.95	4533.42
1411200.00	21.00	1009.21	0.00	4265.94	4533.42
1414800.00	21.00	1287.91	0.00	7885.88	4533.42
1418400.00	21.00	1241.23	0.00	11907.01	4533.42
1422000.00	21.00	773.38	73.91	13414.37	4533.42
1425600.00	21.01	326.64	73.91	13267.04	4533.42
1429200.00	21.01	152.09	73.91	13577.58	4533.42
1432800.00	21.01	562.25	73.91	14035.45	4533.42
1436400.00	21.01	367.42	73.91	13471.04	4533.42
1440000.00	21.01	694.85	73.91	13971.99	4533.42
1443600.00	21.00	1225.87	73.91	16068.69	8081.31
1447200.00	21.00	1629.65	295.66	17478.58	8081.31
1450800.00	21.00	1887.71	295.66	18117.79	8081.31
1454400.00	21.00	1980.09	295.66	17863.92	8081.31
1458000.00	21.00	2112.06	295.66	15583.61	8081.31
1461600.00	21.00	2059.76	295.66	10551.52	8081.31
1465200.00	21.00	2034.49	73.91	6791.06	8081.31
1468800.00	21.00	2370.78	73.91	5759.70	4533.42
1472400.00	21.00	2603.41	73.91	3581.40	4533.42
1476000.00	21.00	2530.02	73.91	2989.79	4533.42
1479600.00	21.00	2525.86	73.91	2856.05	4533.42
1483200.00	21.00	2544.31	0.00	2842.45	4533.42
1486800.00	21.00	2526.82	0.00	2577.25	4533.42
1490400.00	21.00	2599.33	0.00	5678.10	4533.42
1494000.00	21.00	2660.11	0.00	7418.93	4533.42
1497600.00	21.00	2621.34	0.00	8012.81	4533.42
1501200.00	21.00	2736.03	0.00	10816.73	4533.42
1504800.00	21.00	2782.29	0.00	14522.79	4533.42
1508400.00	21.00	2605.79	73.91	15329.74	4533.42
1512000.00	21.00	2019.30	73.91	14230.39	4533.42
1515600.00	21.00	1385.44	73.91	13908.52	4533.42
1519200.00	21.00	1148.49	73.91	14438.93	4533.42
1522800.00	21.00	882.35	73.91	16626.30	4533.42
1526400.00	21.00	1349.31	73.91	18389.80	4533.42
1530000.00	21.00	2138.18	73.91	21050.91	8081.31
1533600.00	21.00	2474.45	295.66	22692.01	8081.31
1537200.00	21.00	2290.69	295.66	22376.94	8081.31
1540800.00	21.00	2227.20	295.66	21857.86	8081.31
1544400.00	21.00	2453.30	295.66	19208.08	8081.31
1548000.00	21.00	2425.73	295.66	14289.32	8081.31
1551600.00	21.00	2497.91	73.91	9531.51	8081.31
1555200.00	21.00	2706.18	73.91	5759.70	4533.42
1558800.00	21.00	2782.14	73.91	3581.40	4533.42
1562400.00	21.00	2828.59	73.91	2989.79	4533.42
1566000.00	21.00	2896.57	73.91	2856.05	4533.42
1569600.00	21.00	2873.42	0.00	2842.45	4533.42
1573200.00	21.00	2807.86	0.00	2577.25	4533.42
1576800.00	21.00	2812.16	0.00	5678.10	4533.42
1580400.00	21.00	2804.88	0.00	7418.93	4533.42
