T_Außen;Q_Solar;Q_intern;Q_Transmission;Q_Lüftung;Q_Heizen/Kühlen;Raumtemperatur;Raumtemperatur;Te_gl.Mittel;Q_el_need;Q_el_prod;Q_storage;Q_selfuse;Q_feed-in;Q_from-grid;CO2-Konzentration;Raumfeuchte;Nutzung;Monat;Tag im Monat;Stunde am Tag;Tag im Jahr;Stunde im Jahr;I_glob
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;4;319;7636;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;5;319;7637;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;15;6;319;7638;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;15;7;319;7639;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;15;8;319;7640;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;9;319;7641;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;10;319;7642;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;11;319;7643;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;12;319;7644;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;15;13;319;7645;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;14;319;7646;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;15;319;7647;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;16;319;7648;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;17;319;7649;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;15;18;319;7650;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;15;19;319;7651;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;20;319;7652;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;21;319;7653;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;22;319;7654;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;23;319;7655;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;15;24;319;7656;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;1;320;7657;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;2;320;7658;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;3;320;7659;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;4;320;7660;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;5;320;7661;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;16;6;320;7662;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;16;7;320;7663;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;16;8;320;7664;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;9;320;7665;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;10;320;7666;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;11;320;7667;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;12;320;7668;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;16;13;320;7669;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;14;320;7670;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;15;320;7671;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;16;320;7672;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;17;320;7673;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;16;18;320;7674;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;16;19;320;7675;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;20;320;7676;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;21;320;7677;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;22;320;7678;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;23;320;7679;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;16;24;320;7680;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;1;321;7681;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;2;321;7682;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;3;321;7683;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;4;321;7684;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;5;321;7685;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;17;6;321;7686;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;17;7;321;7687;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;17;8;321;7688;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;9;321;7689;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;10;321;7690;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;11;321;7691;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;12;321;7692;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;17;13;321;7693;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;14;321;7694;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;15;321;7695;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;16;321;7696;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;17;321;7697;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;17;18;321;7698;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;17;19;321;7699;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;20;321;7700;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;21;321;7701;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;22;321;7702;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;23;321;7703;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;17;24;321;7704;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;1;322;7705;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;2;322;7706;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;3;322;7707;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;4;322;7708;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;5;322;7709;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;18;6;322;7710;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;18;7;322;7711;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;18;8;322;7712;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;9;322;7713;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;10;322;7714;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;11;322;7715;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;12;322;7716;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;18;13;322;7717;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;14;322;7718;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;15;322;7719;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;16;322;7720;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;17;322;7721;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;18;18;322;7722;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;2;11;18;19;322;7723;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;20;322;7724;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;21;322;7725;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;22;322;7726;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;23;322;7727;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;2;11;18;24;322;7728;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;1;323;7729;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;2;323;7730;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;3;323;7731;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;4;323;7732;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;5;323;7733;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;19;6;323;7734;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;19;7;323;7735;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;19;8;323;7736;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;9;323;7737;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;10;323;7738;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;11;323;7739;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;12;323;7740;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;19;13;323;7741;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;14;323;7742;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;15;323;7743;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;16;323;7744;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;17;323;7745;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;19;18;323;7746;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;19;19;323;7747;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;20;323;7748;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;21;323;7749;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;22;323;7750;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;23;323;7751;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;19;24;323;7752;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;1;324;7753;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;2;324;7754;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;3;324;7755;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;4;324;7756;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;5;324;7757;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;20;6;324;7758;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;20;7;324;7759;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;20;8;324;7760;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;9;324;7761;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;10;324;7762;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;11;324;7763;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;12;324;7764;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;20;13;324;7765;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;14;324;7766;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;15;324;7767;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;16;324;7768;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;17;324;7769;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;20;18;324;7770;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;20;19;324;7771;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;20;324;7772;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;21;324;7773;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;22;324;7774;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;23;324;7775;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;20;24;324;7776;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;1;325;7777;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;2;325;7778;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;3;325;7779;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;4;325;7780;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;5;325;7781;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;21;6;325;7782;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;21;7;325;7783;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;21;8;325;7784;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;9;325;7785;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;10;325;7786;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;11;325;7787;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;12;325;7788;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;21;13;325;7789;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;14;325;7790;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;15;325;7791;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;16;325;7792;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;17;325;7793;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;21;18;325;7794;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;21;19;325;7795;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;20;325;7796;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;21;325;7797;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;22;325;7798;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;23;325;7799;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;21;24;325;7800;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;1;326;7801;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;2;326;7802;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;3;326;7803;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;4;326;7804;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;5;326;7805;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;22;6;326;7806;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;22;7;326;7807;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;22;8;326;7808;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;9;326;7809;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;10;326;7810;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;11;326;7811;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;12;326;7812;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;22;13;326;7813;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;14;326;7814;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;15;326;7815;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;16;326;7816;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;17;326;7817;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;22;18;326;7818;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0,03;0;0;0;0;0,03;399,98;59,24;1;11;22;19;326;7819;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;20;326;7820;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;21;326;7821;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;22;326;7822;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;23;326;7823;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;22;24;326;7824;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;23;1;327;7825;0
17,5515;-1,98;0,46;1,29;0,17;0;16,64;16,64;17,55;0;0;0;0;0;0;399,98;59,24;1;11;23;2;327;7826;0
